id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
MATH_NSIV_ComplexNumbers_Q16_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127126
MATH_NSIV_ComplexNumbers_Q16_TF,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127150
MATH_NSIV_ComplexNumbers_Q16_SA,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127172
MATH_NSIV_ComplexNumbers_Q19_MCQ,Math,NS IV,Unit: Complex Numbers,Geometric Representation,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127201
MATH_NSIV_ComplexNumbers_Q19_TF,Math,NS IV,Unit: Complex Numbers,Geometric Representation,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127227
MATH_NSIV_ComplexNumbers_Q19_SA,Math,NS IV,Unit: Complex Numbers,Geometric Representation,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127249
MATH_NSIV_ComplexNumbers_Q22_MCQ,Math,NS IV,Unit: Complex Numbers,Operations on Complex,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127279
MATH_NSIV_ComplexNumbers_Q22_TF,Math,NS IV,Unit: Complex Numbers,Operations on Complex,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127303
MATH_NSIV_ComplexNumbers_Q22_SA,Math,NS IV,Unit: Complex Numbers,Operations on Complex,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127325
MATH_NSIV_ComplexNumbers_Q25_MCQ,Math,NS IV,Unit: Complex Numbers,Operations on Complex,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127354
MATH_NSIV_ComplexNumbers_Q25_TF,Math,NS IV,Unit: Complex Numbers,Operations on Complex,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127377
MATH_NSIV_ComplexNumbers_Q25_SA,Math,NS IV,Unit: Complex Numbers,Operations on Complex,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127399
MATH_NSIV_ComplexNumbers_Q28_MCQ,Math,NS IV,Unit: Complex Numbers,Geometric Representation,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127431
MATH_NSIV_ComplexNumbers_Q28_TF,Math,NS IV,Unit: Complex Numbers,Geometric Representation,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127456
MATH_NSIV_ComplexNumbers_Q28_SA,Math,NS IV,Unit: Complex Numbers,Geometric Representation,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127478
MATH_NSIV_ComplexNumbers_Q31_MCQ,Math,NS IV,Unit: Complex Numbers,Operations on Complex,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127508
MATH_NSIV_ComplexNumbers_Q31_TF,Math,NS IV,Unit: Complex Numbers,Operations on Complex,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127533
MATH_NSIV_ComplexNumbers_Q31_SA,Math,NS IV,Unit: Complex Numbers,Operations on Complex,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127555
MATH_NSIV_ComplexNumbers_Q34_MCQ,Math,NS IV,Unit: Complex Numbers,Operations on Complex,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127601
MATH_NSIV_ComplexNumbers_Q34_TF,Math,NS IV,Unit: Complex Numbers,Operations on Complex,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127626
MATH_NSIV_ComplexNumbers_Q34_SA,Math,NS IV,Unit: Complex Numbers,Operations on Complex,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127649
MATH_NSIV_ComplexNumbers_Q37_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127695
MATH_NSIV_ComplexNumbers_Q37_TF,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127720
MATH_NSIV_ComplexNumbers_Q37_SA,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127743
MATH_NSIV_ComplexNumbers_Q40_MCQ,Math,NS IV,Unit: Complex Numbers,Definition & Conjugate,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127775
MATH_NSIV_Functions&Logs_Q01_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127863
MATH_NSIV_Functions&Logs_Q01_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127887
MATH_NSIV_Functions&Logs_Q01_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127910
MATH_NSIV_Functions&Logs_Q04_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.127940
MATH_NSIV_Functions&Logs_Q04_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127964
MATH_NSIV_Functions&Logs_Q04_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.127987
MATH_NSIV_Functions&Logs_Q07_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128017
MATH_NSIV_Functions&Logs_Q07_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128041
MATH_NSIV_Functions&Logs_Q07_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128064
MATH_NSIV_Functions&Logs_Q10_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,easy,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128093
MATH_NSIV_Functions&Logs_Q10_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,easy,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128117
MATH_NSIV_Functions&Logs_Q10_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,easy,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128139
MATH_NSIV_Functions&Logs_Q13_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128168
MATH_NSIV_Functions&Logs_Q13_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128192
MATH_NSIV_Functions&Logs_Q13_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128216
MATH_NSIV_Functions&Logs_Q16_MCQ,Math,NS IV,Unit: Functions & Logs,Function Composition,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128246
MATH_NSIV_Functions&Logs_Q16_TF,Math,NS IV,Unit: Functions & Logs,Function Composition,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128269
MATH_NSIV_Functions&Logs_Q16_SA,Math,NS IV,Unit: Functions & Logs,Function Composition,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128292
MATH_NSIV_Functions&Logs_Q19_MCQ,Math,NS IV,Unit: Functions & Logs,Function Composition,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,medium,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128321
MATH_NSIV_Functions&Logs_Q19_TF,Math,NS IV,Unit: Functions & Logs,Function Composition,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,medium,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128345
MATH_NSIV_Functions&Logs_Q19_SA,Math,NS IV,Unit: Functions & Logs,Function Composition,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,medium,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128367
MATH_NSIV_Functions&Logs_Q22_MCQ,Math,NS IV,Unit: Functions & Logs,Function Composition,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128396
MATH_NSIV_Functions&Logs_Q22_TF,Math,NS IV,Unit: Functions & Logs,Function Composition,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128420
MATH_NSIV_Functions&Logs_Q22_SA,Math,NS IV,Unit: Functions & Logs,Function Composition,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128443
MATH_NSIV_Functions&Logs_Q25_MCQ,Math,NS IV,Unit: Functions & Logs,Graphs & Variation,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128472
MATH_NSIV_Functions&Logs_Q25_TF,Math,NS IV,Unit: Functions & Logs,Graphs & Variation,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128496
MATH_NSIV_Functions&Logs_Q25_SA,Math,NS IV,Unit: Functions & Logs,Graphs & Variation,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128518
MATH_NSIV_Functions&Logs_Q28_MCQ,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,MCQ,"For \(ax^2+bx+c=0\), the discriminant equals:","[""\\(b^2-4ac\\)"", ""\\(b^2+4ac\\)"", ""\\(4ac-b^2\\)"", ""\\(a^2-b^2\\)""]",\(b^2-4ac\),Hint: \(\Delta=b^2-4ac\).,Correct! \(\Delta=b^2-4ac\).,Not quite. Hint: \(\Delta=b^2-4ac\).,English,hard,"[""quadratics"", ""discriminant""]",Math - NSIV.docx,2025-10-21T22:43:38.128548
MATH_NSIV_Functions&Logs_Q28_TF,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,TrueFalse,Absolute value \( |a| \) equals the distance from 0 on the number line.,"[""True"", ""False""]",True,It is always non-negative.,Exactly.,Review: It is always non-negative.,English,hard,"[""absolute value"", ""real numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128571
MATH_NSIV_Functions&Logs_Q28_SA,Math,NS IV,Unit: Functions & Logs,Exponential & Log Functions,ShortAnswer,Compute the conjugate of \(z=3+4i\).,[],3−4i,Flip the sign on the imaginary part.,Nice work!,Compare with expected form. Flip the sign on the imaginary part.,English,hard,"[""complex numbers""]",Math - NSIV.docx,2025-10-21T22:43:38.128594
